,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31,latent_32,latent_33,latent_34,latent_35,latent_36,latent_37,latent_38,latent_39,latent_40,latent_41,latent_42,latent_43,latent_44,latent_45,latent_46,latent_47,latent_48,latent_49,batch,condition,group
2554,-16.40223,0.46654996,-3.0680218,-3.4885125,2.3420434,-0.33325338,1.1692002,-0.23624623,-0.052268773,-0.08784258,-0.34671798,0.14417148,-0.1909216,-0.22278929,-0.06068784,0.013346314,-0.12868762,0.17871821,-0.29471153,0.099152446,-0.43098867,0.51492625,-0.09932271,-0.19000444,-0.026382864,0.004752375,0.14219618,-0.08059147,0.10541156,0.321575,-0.12152207,-0.046612743,0.0721724,-0.029322177,0.014398962,-0.0829784,-0.0116880685,-0.014099598,0.08959812,-0.1637392,0.041248053,0.0094739795,0.039774567,0.26871315,0.029712379,0.06509363,-0.044953585,0.11700399,0.2935968,0.016676664,0,1,0_1
2555,3.9051874,-19.306421,0.33249652,-3.5705473,0.5479388,1.5790644,-2.1826196,-0.22896995,0.2800159,0.41521478,-0.16169512,-0.44603184,0.27815035,-0.09510644,0.79228395,0.2057541,0.32282934,-0.03904867,0.37744838,-0.10803333,0.4955641,-0.41760564,0.2812624,0.5008155,0.16437945,0.2638573,-0.039393336,-0.48579967,-0.3994298,0.4931758,-0.5093974,-0.19262853,0.09043497,0.27874768,0.14608794,-0.30836314,-0.27434695,-0.18513906,-0.2219652,-0.09958655,-0.18517116,0.3069611,0.19160268,-0.05153826,-0.13828045,-0.10478115,0.0035202801,0.13712919,-0.18571071,0.0759631,0,1,0_1
2556,-10.668658,4.264684,3.2346663,-0.9059145,0.0013818741,-0.81170946,-0.20021492,-0.16681972,-0.25181663,-1.0455654,0.13217491,-0.20225498,0.14039531,-0.12527293,0.121665694,0.13259944,-0.14732051,-0.1670345,-0.2923979,-0.2526963,0.15980095,-0.50176483,-0.057385743,-0.042939126,0.19405429,-0.26918048,0.08317992,0.11109978,-0.02692175,-0.06162198,0.38642377,-0.12464239,-0.024267942,-0.2588073,0.09928489,-0.14567167,0.091826394,-0.20220536,-0.031110466,0.048684865,0.15255065,-0.2754029,0.08193189,-0.08800997,0.0038752854,0.20253237,0.38327003,0.14499664,0.040522724,-0.02054812,0,1,0_1
2557,10.859437,3.5814176,1.547211,-4.463617,-0.8450239,0.5305629,1.1656332,-0.37074,0.114703685,0.11744368,-0.07128692,0.3092965,0.78887165,-0.27058464,-0.081814386,-0.23543318,0.5136821,-0.15261489,0.05928424,-0.29646608,0.079157025,-0.18564646,-0.062390327,0.036598504,-0.09777355,0.021503307,0.14766549,-0.05251482,0.045059532,0.4095623,-0.1090515,0.04715172,0.14956406,-0.16407806,0.07644114,-0.021140546,0.07422693,0.17884615,0.10467726,0.18917423,0.014666095,-0.11029446,-0.1315969,-0.16051188,0.2271434,0.0028604437,0.14060974,-0.0755029,-0.0184685,0.1262688,0,1,0_1
2558,-1.4812078,-17.84211,-3.2586985,-1.6195345,1.8071496,1.1790373,-0.10872716,-0.57274616,0.6328615,1.0398259,0.6913803,-0.18040192,-0.67475986,-0.47727767,-0.11192484,0.58548385,0.066277385,-0.16532242,-0.59645563,-0.13092881,0.15467605,-0.02052325,-0.36995992,0.5209626,0.12466347,-0.66495246,0.0566698,0.003059715,-0.0006928742,0.21299969,-0.0016582364,-0.009401945,-0.08104822,0.020744264,-0.12195104,0.07447858,-0.18780243,-0.023268282,-0.16045842,-0.0096592605,0.33396894,-0.2602855,-0.26228675,0.2404961,-0.13058048,-0.16051677,-0.018051445,-0.10710779,-0.08525875,-0.0029405504,0,1,0_1
2559,5.228919,-9.411067,9.4418,-5.443573,-6.6055865,-0.9340293,-2.3191013,-1.250494,-0.8452369,1.0116765,-0.5102699,0.3901205,0.06717375,0.29354265,-0.0542744,0.9369739,1.0313232,-0.10274726,0.07858503,1.157813,0.17267329,0.441446,0.67254114,-0.055498272,0.08847338,-0.40716362,-0.4205173,0.047690094,0.2968242,-0.28750172,0.15671985,0.3653568,0.67274845,-0.14865276,-0.07067898,-0.41419834,0.3885635,0.35421875,-0.13524657,-0.23833334,-0.19466795,-0.059794664,0.15415815,0.1278846,-0.1815153,0.2698359,-0.008053362,-0.06688425,-0.041808337,-0.18630068,0,1,0_1
2560,-2.650731,-16.13482,-3.5395858,1.2523717,1.5818048,0.51650435,1.0523729,0.1645281,1.1123517,0.8554538,0.45575446,0.23716658,0.04229474,-0.3221713,-0.21843278,0.7118342,0.2569725,-0.13100189,0.33425188,0.33416757,-0.3648824,0.08251114,-0.56542647,0.04331614,0.12876117,-0.320302,-0.16843084,-0.21493065,0.25484434,-0.45442027,-0.19732289,0.1519146,-0.22777736,0.25660658,-0.11861175,0.026293524,-0.08865796,0.18418887,-0.23591939,-0.1011709,0.14432628,0.24824536,-0.10147077,0.1236625,-0.10117219,-0.24564677,-0.31271827,0.1104251,-0.08623424,-0.02692581,0,1,0_1
2561,11.360344,5.1506014,-2.3946877,-1.5921104,0.58089375,0.051493794,0.104059935,0.21428552,0.47937948,-0.3572358,0.032820165,0.30568278,0.32251593,-0.34687594,-0.024883144,-0.14922991,0.3915087,-0.3495149,-0.058817193,-0.007887065,0.059663028,-0.049090564,0.13544968,-0.14174464,-0.12413311,-0.20046084,-0.019034892,0.20870472,0.017163187,0.13137649,0.07141704,-0.054710187,0.045184553,0.14179407,-0.15754992,0.08693856,0.056091532,0.2701959,0.10479307,0.2048559,0.1396736,-0.021607637,-0.016055554,-0.025530137,-0.030883804,-0.06102984,-0.089757144,0.033652596,-0.056103498,0.012307197,0,1,0_1
2562,-0.21243191,-13.887423,-2.9032493,3.9673536,-1.9838147,-0.15836382,0.6871905,1.3711928,-0.24465182,-0.17530024,-0.33400983,0.31938392,-0.06814623,0.026913479,-0.014402622,0.12385741,-0.072942436,-0.11143577,0.21841541,-0.15346432,-0.0035552979,-0.16309258,-0.35650042,-0.10319099,0.1523799,-0.14710553,0.3299374,0.3572181,-0.05505714,-0.03279522,0.038043775,0.08894552,-0.1568677,-0.07313818,0.049598962,0.050111443,-0.1742067,0.041825294,-0.13112795,0.036924124,0.11303215,-0.107797384,0.18460503,0.052440435,-0.055805996,-0.04478892,0.064591736,-0.036901392,-0.18930116,0.08034601,0,1,0_1
2563,10.648536,2.045484,5.238871,-6.149079,-1.3955305,1.7645257,2.1249404,-0.6249555,0.28145427,0.3174609,-0.40279996,0.5456599,0.75607735,-0.036038682,-0.1047173,-0.23653176,0.26656106,-0.21015555,0.16393614,0.04539302,0.20218787,-0.27108195,0.05372581,-0.065980464,-0.026065588,0.21451998,0.19576228,-0.14289576,0.19056913,0.24305849,-0.030018494,0.00881123,-0.11472683,-0.20210677,0.18962221,0.08651316,0.07244964,0.055631697,-0.034678936,0.035509855,0.08464171,0.08969629,-0.16840395,0.22078273,0.1258651,0.012020502,0.18913987,-0.12770472,0.024794072,-0.025950491,0,1,0_1
2564,-14.265383,3.0954018,0.33377302,-2.4412813,0.7471508,-1.3216815,0.20498672,-0.4158122,-0.2623703,-0.01939094,-0.1929048,0.1552189,-0.26408607,-0.5243571,-0.15691543,0.2884063,0.115716934,-0.17716587,0.033002943,-0.33787635,-0.20989186,-0.030168742,0.010261327,0.28392375,-0.083678424,0.17204535,-0.23825064,0.029715598,-0.094088584,0.21892403,0.08655984,-0.021923682,0.24017307,0.0060099363,-0.11758238,0.12821564,-0.13821869,-0.03369522,-0.10467547,0.21264693,-0.0629693,-0.111044705,0.11102353,0.017927662,0.1276339,0.1096614,0.06406698,0.056148298,-0.011520207,0.015222348,0,1,0_1
2565,0.92101026,-18.151669,-0.526325,-2.2656844,1.602845,0.8860618,-1.762572,-0.10881567,0.6581768,0.8208747,-0.16695037,0.006897688,0.034223795,-0.15990302,0.6349847,-0.11463459,0.17482024,0.27031076,0.5330643,-0.23370668,0.25169015,-0.0461355,0.18307221,-0.35067925,0.4233194,0.26295355,0.014372259,-0.17442596,-0.2380769,0.17001437,-0.02223004,-0.24080046,0.02504918,-0.1327003,-0.05545309,0.1367988,0.20915349,-0.06894809,-0.35929883,0.18338014,-0.3889482,0.036078036,0.19783768,-0.15261808,0.10229275,0.2352844,0.092190206,0.112503394,-0.04347396,-0.040217046,0,1,0_1
2566,4.684069,5.3516407,10.825319,5.669232,0.33749127,1.1154215,-0.026299298,0.6512594,-0.099271506,-0.31925285,-0.39598447,-1.0794964,-0.54365265,0.018825889,-0.30509177,-0.12540457,-0.041888833,0.6081301,-0.5777588,-0.05254993,0.13602093,-0.0128065795,0.06616308,0.23700841,0.052149683,-0.13100238,-0.19162479,0.44975084,-0.20544802,-0.0007431209,0.23669226,0.20699131,0.19960818,-0.10953775,0.1105431,0.054241166,0.30250084,-0.023358345,0.35031474,-0.08624625,0.040459603,0.18685478,0.07518104,-0.14593394,0.13354209,0.037595455,-0.1381076,0.1558198,-0.056610644,0.14643535,0,1,0_1
2567,12.054805,6.1351166,-5.9645014,-0.40299356,1.7191343,-0.7520246,-0.43539274,0.23296574,0.053792477,0.16585422,-0.25355262,-0.46364743,0.01584369,0.029302046,-0.16449344,0.17634204,-0.026589155,0.006046593,0.011974707,0.06343529,-0.09695552,-0.0070085377,-0.05373296,-0.19527337,-0.017220616,0.058630742,0.014955044,0.087982774,0.07302815,-0.089848995,0.05437571,-0.064256,-0.029747814,0.13355236,0.016855776,-0.101814814,0.037939236,-0.051774383,-0.09526491,0.040099204,-0.01959145,-0.0032548308,0.035897523,0.033807024,-0.06750901,0.03532399,-0.0058321953,0.09014352,-0.057284415,-0.07418516,0,1,0_1
2568,-4.824996,8.123074,-1.0349408,0.90096176,-3.3900957,1.3886331,-0.93103623,0.5478152,1.3866031,-0.039533734,0.7400904,0.63217497,-0.59736097,0.33857724,0.0024992898,-0.2172789,-0.34507257,0.4532746,0.5299147,0.039728314,-0.27385184,0.20549352,-0.3444918,-0.21128723,-0.199812,-0.13353029,0.08775064,-0.41159272,-0.15428117,0.07790552,-0.09598783,0.06079406,-0.024841249,0.34221813,0.53047884,-0.23717956,-0.15137845,-0.17687947,-0.088735044,-0.077657074,-0.001250729,-0.14475256,0.16841201,0.049415603,0.051257282,-0.0054687057,-0.27389735,0.051422283,-0.20382385,0.33280647,0,1,0_1
2569,0.8305626,-17.687695,-3.719136,0.4816431,0.3711306,1.4680992,0.20979244,0.62340605,-0.5181078,0.031918168,-0.7120812,0.4827168,-0.102980375,-0.008791283,0.9567986,0.071184486,0.11194432,0.5553515,0.44231075,0.45545852,-0.049562007,-0.18530068,-0.34383044,-0.11696231,-0.12167537,0.0549749,0.061188072,-0.012539715,-0.012802154,0.010648504,-0.22419202,0.002611706,0.15352014,-0.25462753,-0.0017086864,-0.11557205,0.32967883,-0.015923083,-0.14834136,-0.3352821,0.1485864,0.091252446,-0.0664348,-0.09059799,0.33071122,-0.0685578,-0.074710846,0.121995226,0.23234087,-0.045543797,0,1,0_1
2570,-2.487225,-5.549345,0.07657325,4.149159,-4.958342,-2.0969055,1.0823832,0.18630502,0.486228,0.7824485,-0.4709628,0.33814842,0.04549864,0.13351515,0.19766325,-0.11063862,0.2454198,0.86353624,0.24663964,0.109570146,-0.4402082,0.15353914,0.2547123,0.28729856,-0.06633261,0.24616858,0.36474454,-0.029263556,0.08363232,-0.0027712137,0.095923945,0.20370653,0.22978088,0.045546144,-0.01043281,-0.114169344,0.53944886,0.16260937,0.1462568,0.07440573,-0.039127752,0.08609414,-0.09005979,-0.032667637,-0.14555426,0.24854712,0.23328,0.22372241,0.19857776,-0.06993636,0,1,0_1
2571,10.818474,5.028057,-4.675178,-1.3373978,0.19962251,-0.5582743,-0.35342908,0.13877848,0.20668286,-0.61292744,0.28582823,0.25157106,-0.49306083,0.14603326,0.17957583,-0.1547442,0.18837559,-0.32712176,0.14152321,0.0707504,0.19923699,-0.3396153,-0.14633727,0.36524045,0.25928214,0.028488353,0.24570686,-0.0782294,-0.15636522,-0.2181699,-0.024567623,-0.07196129,-0.0081914365,-0.07689673,-0.1213339,-0.029058293,0.0018692613,0.0877493,0.11534393,-0.08563715,-0.11987581,0.07404441,0.011707813,0.13291737,-0.04466693,-0.16805324,0.04737279,-0.09326911,0.241449,-0.16228405,0,1,0_1
2572,2.8038921,-12.856454,5.9162416,-3.6284297,-3.8173132,-1.2622149,-2.2068408,-0.574763,0.43579996,0.64393127,-0.19409952,0.18858719,0.62911063,0.2680336,-0.15670079,-0.4737574,-0.13063669,-0.12910199,-0.26061648,0.26446617,0.17512617,-0.739671,-0.15486974,-0.13689393,0.3280359,-0.11787546,-0.4222848,0.30755034,0.20368478,0.30506355,-0.27800843,0.4553841,0.3237292,0.0802148,-0.41024232,-0.025369592,-0.043447897,-0.28310853,0.27335083,-0.0066370964,0.31056988,-0.06753212,-0.0453265,-0.08923335,-0.19031535,0.32707763,-0.35446018,0.07035859,-0.003930092,-0.047757022,0,1,0_1
2573,11.701033,5.7594647,-4.7037525,-0.99459475,1.1421841,-0.66337365,-0.14191663,0.33907834,0.17776138,-0.033355594,-0.16667733,-0.20004132,-0.08253366,0.09703523,-0.03374578,-0.01931873,-0.008657336,-0.028674662,-0.052389473,0.05654785,0.009561837,0.11052348,0.050538525,-0.045949996,-0.122132,-0.08840801,-0.009948432,0.07426879,0.04604426,0.12779875,0.005435083,0.047311038,-0.04575962,-0.12581182,-0.024160296,-0.0011071563,-0.024728999,-0.008687377,0.004928887,0.021195084,-0.0892234,-0.038008988,0.13774689,0.06850007,0.096413374,-0.0041357884,0.10462403,0.133749,0.019895285,0.02960261,0,1,0_1
2574,-14.485519,3.106218,1.4870569,-4.014992,0.6766554,-0.90563816,-0.15538079,-0.15677506,-0.12888192,-0.3896637,-0.43007064,0.013930559,0.25832686,-0.06714976,-0.28165758,-0.0956524,-0.37608594,-0.18190706,-0.09685686,0.042009324,0.269275,0.35306275,-0.16616699,0.12671551,0.26061946,0.25766748,0.2075463,-0.07858953,0.031815946,-0.05942622,-0.08808429,0.01830442,-0.06637362,0.21856779,-0.30883837,-0.038353387,0.04388617,-0.089107275,-0.16327447,-0.02731949,-0.031829953,-0.10183996,-0.017618835,0.08412637,0.12094438,0.11969143,-0.0022762418,-0.043006554,0.030590832,-0.008548565,0,1,0_1
2575,1.4437716,4.544938,13.033116,-0.15598917,-0.8100915,0.724326,-0.44936144,0.12676284,0.092543125,-0.3085631,0.26435524,-0.50601,-0.18187684,0.21389824,-0.113775626,-0.19842175,0.12749308,0.050866246,-0.030672178,-0.007089734,0.14133123,-0.5009725,-0.117889106,-0.6647543,-0.08095452,0.24471511,-0.31381813,-0.5228323,0.35708198,0.46776986,-0.5602384,0.07629976,0.04832685,-0.4189211,0.22334732,-0.018661276,-0.016063258,0.12549007,-0.028615236,0.4171734,-0.23809564,0.570179,-0.0013277233,-0.08473496,0.0663262,-0.034228086,0.12403998,-0.39658144,-0.21408786,0.4402997,0,1,0_1
2576,-15.324047,-1.5956836,-1.9107678,-4.2303715,3.1971827,-0.85637385,0.8452754,-0.7113544,-0.0079064965,-0.18006146,-0.38557827,0.24925047,-0.3202293,-0.35570955,-0.6265068,-0.082221225,-0.06715536,0.20442498,-0.20673133,0.11059822,0.005057782,0.43886185,-0.020594,0.028728262,-0.22685301,0.32550317,0.012935936,0.20837562,-0.10542357,0.10409011,-0.11741776,0.031166045,-0.05156499,0.19998048,-0.09898442,-0.004832372,-0.14234354,0.07425088,0.113836825,-0.0724383,0.08334701,0.019845903,0.10788961,-0.21633156,0.18709567,0.039155908,-0.05146432,-0.028104067,0.058341026,0.02673234,0,1,0_1
2577,10.523956,4.9153585,-4.6821594,-1.01488,0.040563583,-0.43328196,-0.4838221,0.10330674,0.27523708,-0.902997,0.6598696,0.41739762,-0.2101931,0.21355277,0.15659797,-0.154806,0.1694231,-0.46948922,0.15927961,0.17665467,0.29171413,-0.25212047,0.018643469,0.17350176,0.13273269,0.18015301,0.2506559,-0.1010707,-0.14999467,-0.48014784,-0.06665357,-0.056768235,0.05011362,-0.122354746,-0.3171397,-0.033151213,0.058951512,-0.19432807,0.20697933,0.02542749,-0.15643647,0.22241127,0.028817505,0.020581648,-0.057596087,0.018987514,-0.07049781,-0.0074315965,0.020945907,-0.01318533,0,1,0_1
2578,6.9992523,1.4131157,15.582653,2.8148081,1.3646328,0.76029545,0.17480111,0.28337786,-0.38038746,0.7811175,-0.63878703,0.12396163,-0.46685863,0.6751714,-0.2629509,0.1369161,-0.3626433,-0.31026405,-0.1555206,0.47473517,-0.26259568,0.13954066,-0.6211997,0.056290805,0.13034955,-0.29130292,-0.2269226,0.038013905,-0.22817597,0.19949637,0.24088386,-0.29286724,0.24010333,-0.17547482,-0.32758212,-0.063541785,0.5180175,-0.5741257,-0.027460694,0.19522217,-0.012283787,0.15372664,-0.0915243,-0.06440808,-0.19191515,0.2381119,0.013420343,0.16393663,-0.004913807,0.2492564,0,1,0_1
2579,4.189446,0.55674314,12.481443,6.034787,2.8699896,-0.23907632,-0.44578683,-0.32313097,-0.6220499,0.39924943,-0.007173538,0.6900939,-0.09356123,0.26615942,0.011912065,-0.048743933,-0.07361239,-0.11692959,-0.00055748224,0.21597543,0.060429722,-0.17676257,-0.30236545,0.026981875,0.014409065,-0.029286355,0.012366176,-0.2896737,-0.2638048,0.11587228,0.13872938,-0.19775991,-0.31709933,0.002495408,0.04626894,0.24036093,0.17827858,-0.0052753687,-0.25517228,-0.17397392,0.0043871254,0.04233533,0.23840593,-0.13494834,0.27736467,0.15710132,0.038003594,-0.049863815,0.07355559,-0.15482908,0,1,0_1
2580,4.6651807,1.7426425,11.025585,8.911068,4.944517,-0.101794004,0.0017489195,0.04021147,-1.0449312,0.69794583,0.41336024,0.3117119,-0.048322618,0.22854152,0.11069905,-0.104350194,-0.2082017,-0.21341157,0.24150738,0.08060156,-0.07168184,0.5129145,0.23327646,0.0061694086,-0.039741933,-0.018288016,-0.11492303,0.16101436,-0.045781046,0.29429537,-0.023264103,0.053486466,-0.019906908,0.1527556,0.15811186,0.04842095,0.0891542,-0.13092446,-0.037528157,0.018628478,0.04595095,0.08601719,-0.12039262,0.014569327,-0.053754896,0.008715989,-0.06841773,-0.0049073324,-0.03750807,-0.04011371,0,1,0_1
2581,-2.7232332,-17.190407,-0.73820186,-5.718506,5.677847,1.3726846,-1.1738234,-1.6469818,0.80305433,0.7583868,-0.4603315,-0.51885426,-0.41338688,-0.0019131005,-0.037770018,-0.08839595,-0.1308927,0.35845697,0.046501964,-0.061403543,0.19429225,0.41643292,0.5750818,-0.02629283,0.16495642,0.07118061,0.23696506,0.5723096,-0.2676327,-0.12073605,-0.21410257,-0.24449825,-0.40827322,0.11124809,-0.27714348,0.06701566,0.26157105,0.058255434,0.1183846,-0.14846385,0.30123234,-0.0076414943,-0.18821123,0.18022627,0.050539374,0.21309668,-0.056371808,0.07110676,0.039459348,0.23865613,0,1,0_1
2582,11.792017,5.120294,-3.387586,-1.6419063,1.1145682,-0.12021452,0.24951836,0.19370154,0.13303739,0.11064911,-0.08399966,-0.06060064,0.4651248,-0.017891556,-0.2725067,-0.014151454,0.32180166,0.12349665,0.038354933,-0.16903657,0.07297787,-0.023075193,0.11510514,-0.1259239,-0.124349,-0.28886127,-0.0635398,0.1838569,0.050876528,0.2840554,0.19529463,0.034822464,-0.07214534,0.33323303,0.14448865,0.07517466,0.10555504,0.01527375,0.04353714,0.24012202,0.08897798,0.08250487,-0.023863196,0.110745355,0.03344366,0.041814733,0.050471425,0.04926201,-0.07315585,0.029563725,0,1,0_1
2583,-3.2955084,-13.003054,2.5530128,-3.8848145,4.1172743,0.17490858,-0.50329554,-0.6770973,0.6214014,0.29602873,-0.19648397,0.45186114,-0.11099309,0.8151196,-0.06568287,0.13054833,-0.42487675,0.056251585,0.31880546,0.30992192,-0.426095,-0.55308205,0.39931187,-0.5422014,-0.19346887,0.25654152,-0.36043838,0.5175418,-0.28885436,-0.08298096,0.06264855,0.10801471,-0.034133375,0.44299942,0.12550178,0.002634257,0.082347795,0.337749,0.41704714,0.11290315,0.1930456,0.26697913,0.070260555,-0.15847746,-0.20985481,0.22114268,-0.16316068,0.07681022,-0.02737701,0.18375838,0,1,0_1
2584,10.732594,5.114996,0.003928423,-1.780721,0.4904244,0.82775795,0.47685593,0.27732792,0.6604191,-0.29527664,-0.4204234,0.5242183,0.46737355,-0.30332977,-0.09102217,0.0019727647,0.31744564,-0.1912002,-0.083581716,-0.02137193,0.13444978,0.26650745,0.26889312,0.24610125,-0.15871155,-0.22348882,-0.09999487,0.13315913,-0.12559322,-0.035056695,0.17897075,-0.061319117,0.07576406,0.0018095374,0.091650605,0.106242344,0.084805444,0.23018473,0.014259756,0.021330982,-0.0221273,-0.13214368,-0.07177833,0.040663004,0.051003277,-0.0090426495,0.016576022,-0.048157692,-0.014781594,0.15256265,0,1,0_1
2585,3.445935,2.6683702,10.434906,7.7547593,1.7667518,-0.29222864,-0.5454321,-0.121302515,-0.7363281,-0.3778112,0.5408682,-0.2227906,0.24739072,-0.27017206,0.25144756,-0.22294506,0.2814242,-0.34171298,-0.11362905,-0.06859282,-0.34763223,0.35500944,-0.12454951,-0.043915838,-0.051820964,-0.2801788,0.1837277,-0.07495478,0.03941536,-0.28828752,-0.049577177,0.079647996,0.045903236,-0.019406855,-0.32268965,-0.19570231,0.031799093,0.13465077,0.10007173,0.1135031,0.14151399,-0.052414834,-0.1240356,-0.16609478,-0.20586544,0.054650225,0.29867566,0.16044843,-0.056178927,0.10965014,0,1,0_1
2586,5.813158,6.8131113,3.298842,0.45673132,-1.3870549,1.9181337,0.046917975,0.9020432,1.1381446,-0.7396898,-0.05465913,1.0130717,0.20388743,-0.2460349,-0.10199307,0.08334008,0.35535255,0.27990806,0.10694677,-0.5444132,0.11511609,0.4057417,0.21292976,0.0150837,-0.26304758,-0.30542618,0.13600393,0.06891677,-0.08808166,-0.4111793,-0.10612005,0.20712823,0.31560126,0.24947593,0.06071207,0.13062714,-0.17969343,0.034600496,-0.20291856,0.009011716,-0.0009461343,-0.19689184,0.1083283,-0.44339612,-0.18583912,0.14713426,0.11515722,0.116603255,-0.034401625,0.04526701,0,1,0_1
2587,11.348466,5.370909,-4.1298156,-1.7940598,0.50938785,-0.57892424,-0.08551961,0.045624524,0.0017972589,0.10966158,-0.0138834715,0.0052182674,-0.2522124,-0.03263262,0.089385,0.030392706,-0.04624659,-0.056056798,-0.08992937,0.12277809,-0.033872023,0.09709354,0.03059271,0.024538696,0.061389506,-0.046034038,-0.030213326,-0.049848735,0.09425077,0.054939374,0.08876521,0.1752761,0.012909651,-0.11909741,0.0824804,0.058943868,-0.09760865,-0.08624178,-0.051541984,-0.020928234,-0.041710988,-0.13632339,-0.15342754,0.031089902,-0.05377108,0.08474824,-0.004286796,-0.036485583,0.045276582,-0.11021967,0,1,0_1
2588,10.775501,1.2512009,11.299004,-5.754847,-2.4889631,2.612878,2.2280679,-0.08814478,0.83497417,0.2253145,-0.76557857,0.23569936,0.06673178,0.4896824,-0.2471734,0.26964778,0.10596359,-0.3658568,0.2255036,-0.35798648,-0.38043123,0.17162098,-0.1767017,-0.11928612,0.11903417,0.4945382,0.024810344,0.1704031,0.38640836,0.0402828,-0.09970429,-0.06579719,0.16466612,-0.09550783,-0.014287442,0.42908722,0.040825114,-0.19076586,-0.24876234,0.11334807,0.556754,0.037854314,-0.45195714,0.06904496,0.2543781,0.13527478,0.36872005,0.07417629,-0.24695393,-0.21676227,0,1,0_1
2589,2.6386662,3.4886293,7.9997644,10.843211,3.3349414,-0.19397032,0.4942665,0.45118997,-0.47842875,0.45356262,0.49437338,-0.23319522,0.42736134,-0.35777116,0.48191375,-0.12539837,0.153175,-0.017894387,-0.09612624,0.12227613,-0.47505838,0.1356567,0.46962935,0.3606845,0.22315142,-0.2247458,0.06787658,0.33970165,0.2822846,-0.09424177,-0.14571185,0.27496558,0.46348563,-0.032910854,0.013909936,0.15777554,0.04449378,-0.26732868,0.3421765,-0.0100227,0.092574105,0.07605761,-0.23123172,0.10750124,-0.0183592,0.12783818,0.014543384,0.18316616,-0.41152868,0.048316173,0,1,0_1
2590,-0.15837336,-15.928417,-3.5817573,1.8797252,-0.089328766,0.9002764,0.5992667,0.87091815,-0.3403148,-0.48999786,0.70573264,-0.5465182,-0.15085506,-0.075690776,-0.57732576,0.654207,-0.48410887,-0.32721087,-0.48014826,-0.18908358,0.23471332,0.09219797,0.078502,0.38608474,-0.20149124,0.0080209,0.1834163,-0.014897853,0.18811676,0.11703588,-0.43250743,-0.038031127,0.05913636,-0.28126568,0.44106078,0.24246366,-0.17160554,0.39230686,0.18053454,-0.05129558,0.09631972,0.09047341,0.16443068,0.09814508,-0.0012695342,0.070887394,0.12702924,0.051364653,0.17323989,-0.13193756,0,1,0_1
2591,0.35578322,-11.662019,-3.5069876,4.254203,-4.434632,-1.4418089,0.35526258,0.8223957,-0.80339825,-0.48953938,-0.9434364,0.23988754,-0.15111923,-0.30648255,-0.085115045,-0.8366705,0.34068635,0.23498356,0.06981921,-0.21160778,-0.35377288,-0.10405732,0.08700216,-0.10649648,0.3437556,0.23805866,-0.21419838,-0.55396426,0.13571933,-0.18412131,-0.21011582,-0.07583689,-0.1433305,0.15368523,0.017255217,-0.056147818,0.15114121,0.031901598,0.18900645,0.16681427,-0.06932634,-0.05112928,-0.19407794,0.0862007,-0.07007031,-0.23594153,-0.10332918,0.108671635,0.08249381,0.042600915,0,1,0_1
2592,3.5702753,-13.600906,3.466722,-0.6311024,-3.8713894,-0.9033534,-1.5173483,0.21102265,-0.55974746,0.2522123,-0.052385867,0.552523,0.4930861,0.26993504,0.23376104,0.29232395,0.27764937,-0.3076778,-0.73875356,0.38921335,-0.14363825,-0.25600693,0.3967231,-0.51949596,0.028655201,-0.041474044,-0.36379394,0.074801296,-0.1259138,-0.16723397,0.28104255,0.46220803,-0.03406006,0.11545734,-0.11223513,0.048638985,-0.0053676963,-0.34479553,-0.07006556,-0.1802212,0.17350276,-0.29606366,0.15169558,-0.10067268,0.039974347,-0.21290293,0.19753823,-0.18427053,-0.08273697,-0.035450567,0,1,0_1
2593,-2.3629298,-18.460186,-3.4634376,-2.9302378,3.427559,0.78645813,-0.47959232,-1.0046315,1.0693288,0.7087895,0.71355003,-0.2127547,-0.35432106,-0.58093274,-0.042439718,-0.24583372,0.17936844,-0.4798878,-0.533584,-0.51514125,0.1277507,-0.45030424,-0.11875048,0.17394072,0.33212566,-0.03273897,-0.38739613,0.03833425,-0.2017628,-0.24920236,0.063618965,-0.10136253,-0.08199933,0.14323431,-0.0017836094,-0.3792771,-0.22164072,0.02131319,-0.09933412,0.19318727,-0.30629686,0.026716888,-0.1098519,0.28798023,-0.193113,0.2059761,-0.078659475,0.085150994,-0.28161022,0.2459464,0,1,0_1
2594,-4.91201,6.3788667,-9.615274,8.475634,-1.6839488,1.3488288,-1.0077357,-1.3581518,-0.2972564,-0.5929506,-0.3534912,0.08400804,0.1744785,0.50100195,-0.26876962,-0.21660943,-0.4026826,-0.16332328,0.03135836,-0.22836885,0.038036257,0.0064024627,-0.08640513,0.16695221,0.10969204,-0.46429962,-0.08912429,-0.32317364,-0.21905732,-0.16603178,0.10895769,0.09161035,0.05715719,0.060985595,0.021269083,0.19234584,-0.066014454,-0.03841573,-0.15079781,0.051060677,0.03885375,0.04416293,0.121689126,-0.06446131,0.1266985,-0.027591374,0.0074540675,0.1392439,0.2062751,0.0813987,0,1,0_1
